5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-19T08:00:00+0000,photos,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-19T08:00:00+0000,wall,231,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-19T08:00:00+0000,friendactivity,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-19T08:00:00+0000,events,2,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-19T08:00:00+0000,info,4,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-19T08:00:00+0000,app_178091127385,9,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-19T08:00:00+0000,app_196102983756010,12,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-20T08:00:00+0000,photos,5,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-20T08:00:00+0000,wall,197,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-20T08:00:00+0000,friendactivity,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-20T08:00:00+0000,events,3,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-20T08:00:00+0000,info,3,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-20T08:00:00+0000,app_178091127385,6,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-20T08:00:00+0000,app_196102983756010,11,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-21T08:00:00+0000,notes,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-21T08:00:00+0000,photos,8,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-21T08:00:00+0000,wall,184,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-21T08:00:00+0000,friendactivity,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-21T08:00:00+0000,events,4,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-21T08:00:00+0000,app_178091127385,6,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-21T08:00:00+0000,app_196102983756010,10,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-22T08:00:00+0000,photos,2,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-22T08:00:00+0000,wall,230,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-22T08:00:00+0000,friendactivity,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-22T08:00:00+0000,events,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-22T08:00:00+0000,info,4,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-22T08:00:00+0000,app_178091127385,7,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-22T08:00:00+0000,app_196102983756010,7,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-23T08:00:00+0000,photos,3,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-23T08:00:00+0000,wall,197,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-23T08:00:00+0000,friendactivity,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-23T08:00:00+0000,info,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-23T08:00:00+0000,events,2,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-23T08:00:00+0000,app_178091127385,4,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-23T08:00:00+0000,app_196102983756010,16,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-24T08:00:00+0000,photos,6,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-24T08:00:00+0000,wall,233,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-24T08:00:00+0000,info,1,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-24T08:00:00+0000,events,2,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-24T08:00:00+0000,app_178091127385,7,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-24T08:00:00+0000,app_196102983756010,13,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-25T08:00:00+0000,photos,3,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-25T08:00:00+0000,wall,186,
5423913255,page_tab_views_login_top_unique,Daily Logged-in Tab Views,5423913255/insights/page_tab_views_login_top_unique/day,2012-02-25T08:00:00+0000,friendactivity,1,
